,date,weekday,hour,region_id,region_mean_volume
62,2019-04-01,0,1,224,12.013355687661132
63,2019-04-01,0,1,232,12.126451636390007
64,2019-04-01,0,1,240,9.289826699398692
65,2019-04-01,0,1,247,5.924761917670982
66,2019-04-01,0,2,0,6.816566334388451
67,2019-04-01,0,2,8,6.4543032252864085
68,2019-04-01,0,2,15,7.621365686147523
69,2019-04-01,0,2,23,5.442375235749583
70,2019-04-01,0,2,31,6.822357075753079
71,2019-04-01,0,2,39,5.531997353060046
72,2019-04-01,0,2,46,5.365917601202178
73,2019-04-01,0,2,54,6.263706711455483
74,2019-04-01,0,2,62,6.0035385207298395
75,2019-04-01,0,2,70,9.996250547249778
76,2019-04-01,0,2,77,8.415483844075956
77,2019-04-01,0,2,85,5.819499356657801
78,2019-04-01,0,2,93,5.852947893726855
79,2019-04-01,0,2,100,10.004413224472636
80,2019-04-01,0,2,108,7.177139673740686
81,2019-04-01,0,2,116,5.578888584634689
82,2019-04-01,0,2,124,8.329203624264968
83,2019-04-01,0,2,131,6.242545441180276
84,2019-04-01,0,2,139,6.697525403680692
85,2019-04-01,0,2,147,5.981036310241375
86,2019-04-01,0,2,155,6.1184903387423075
87,2019-04-01,0,2,162,6.936524581291877
88,2019-04-01,0,2,170,6.785715879593374
89,2019-04-01,0,2,178,5.7336088485995615
90,2019-04-01,0,2,185,5.732697024991932
91,2019-04-01,0,2,193,5.57131656549285
92,2019-04-01,0,2,201,6.619616215032681
93,2019-04-01,0,2,209,6.947933806372818
94,2019-04-01,0,2,216,6.251705400032178
95,2019-04-01,0,2,224,7.957004431951461
96,2019-04-01,0,2,232,8.154645185817412
97,2019-04-01,0,2,240,7.4511128521086425
98,2019-04-01,0,2,247,5.64402387354336
99,2019-04-01,0,3,0,7.198134297237809
100,2019-04-01,0,3,8,6.658180005771226
101,2019-04-01,0,3,15,6.499341727664323
102,2019-04-01,0,3,23,5.474895999854592
103,2019-04-01,0,3,31,7.949861748526018
104,2019-04-01,0,3,39,5.183373115633396
105,2019-04-01,0,3,46,5.232372967019816
106,2019-04-01,0,3,54,5.649703719547679
107,2019-04-01,0,3,62,5.448925852562706
108,2019-04-01,0,3,70,7.723564691551195
109,2019-04-01,0,3,77,8.06057808609844
110,2019-04-01,0,3,85,5.450303974542767
111,2019-04-01,0,3,93,5.313164989367771
112,2019-04-01,0,3,100,8.092945106204418
113,2019-04-01,0,3,108,8.511042414465788
114,2019-04-01,0,3,116,5.4788322096997115
115,2019-04-01,0,3,124,11.924094094073313
116,2019-04-01,0,3,131,5.605566708458511
117,2019-04-01,0,3,139,6.057374463227183
118,2019-04-01,0,3,147,5.77299627938348
119,2019-04-01,0,3,155,5.105541680619838
120,2019-04-01,0,3,162,6.079998544779469
121,2019-04-01,0,3,170,5.151690948274929
122,2019-04-01,0,3,178,5.270161083310014
123,2019-04-01,0,3,185,5.302448856084622
124,2019-04-01,0,3,193,5.252842088419439
125,2019-04-01,0,3,201,5.832541662239224
126,2019-04-01,0,3,209,5.954868271237029
127,2019-04-01,0,3,216,5.620705588562144
128,2019-04-01,0,3,224,11.511099114857856
129,2019-04-01,0,3,232,10.935090722780375
130,2019-04-01,0,3,240,9.549841605941776
131,2019-04-01,0,3,247,5.377340314835136
132,2019-04-01,0,4,0,7.302144541580035
133,2019-04-01,0,4,8,6.3641223080066
134,2019-04-01,0,4,15,7.2403780210729805
135,2019-04-01,0,4,23,5.598316544286007
136,2019-04-01,0,4,31,7.800802414809641
137,2019-04-01,0,4,39,5.190625873524128
138,2019-04-01,0,4,46,4.92999569216465
139,2019-04-01,0,4,54,5.4236794043764665
140,2019-04-01,0,4,62,5.1113063003542925
141,2019-04-01,0,4,70,6.02452821028949
142,2019-04-01,0,4,77,7.190826830751213
143,2019-04-01,0,4,85,5.776734755337394
144,2019-04-01,0,4,93,5.96108466139534
145,2019-04-01,0,4,100,6.845954272825724
146,2019-04-01,0,4,108,8.453982618669912
147,2019-04-01,0,4,116,5.421597425057277
148,2019-04-01,0,4,124,11.765216346042356
149,2019-04-01,0,4,131,6.622196115896869
150,2019-04-01,0,4,139,6.1979730720564685
151,2019-04-01,0,4,147,6.170947363813537
152,2019-04-01,0,4,155,5.115528638282966
153,2019-04-01,0,4,162,5.364576614088756
154,2019-04-01,0,4,170,5.030762334775943
155,2019-04-01,0,4,178,5.426164710552484
156,2019-04-01,0,4,185,5.023527705327485
157,2019-04-01,0,4,193,5.2953646201731
158,2019-04-01,0,4,201,6.358947460518317
159,2019-04-01,0,4,209,6.546644996364851
160,2019-04-01,0,4,216,5.807734763188509
161,2019-04-01,0,4,224,11.797709824536039
162,2019-04-01,0,4,232,10.433247604054523
163,2019-04-01,0,4,240,9.67531552331291
164,2019-04-01,0,4,247,5.61714487906153
165,2019-04-01,0,5,0,6.8805437149850315
166,2019-04-01,0,5,8,6.690604817593569
167,2019-04-01,0,5,15,5.804519564707444
168,2019-04-01,0,5,23,5.807950338134025
169,2019-04-01,0,5,31,7.5284667485133365
170,2019-04-01,0,5,39,5.732327773080581
171,2019-04-01,0,5,46,5.7033344948421325
172,2019-04-01,0,5,54,6.179998410632098
173,2019-04-01,0,5,62,5.787198231207152
174,2019-04-01,0,5,70,5.74052730985246
175,2019-04-01,0,5,77,6.995541894957297
176,2019-04-01,0,5,85,6.439498940058691
177,2019-04-01,0,5,93,5.54869545686979
178,2019-04-01,0,5,100,7.01047981364266
179,2019-04-01,0,5,108,8.127692642395614
180,2019-04-01,0,5,116,5.709900240651453
181,2019-04-01,0,5,124,10.636432593462192
182,2019-04-01,0,5,131,6.188792634531122
183,2019-04-01,0,5,139,6.103424139073159
184,2019-04-01,0,5,147,5.968512071154069
185,2019-04-01,0,5,155,5.514104645616988
186,2019-04-01,0,5,162,6.365601305799633
187,2019-04-01,0,5,170,5.4885988653820785
188,2019-04-01,0,5,178,5.577017148375261
189,2019-04-01,0,5,185,5.823243620739927
190,2019-04-01,0,5,193,5.966392776397047
191,2019-04-01,0,5,201,5.982639107942217
192,2019-04-01,0,5,209,5.9121462352141645
193,2019-04-01,0,5,216,5.948997323082538
194,2019-04-01,0,5,224,10.210228940718247
195,2019-04-01,0,5,232,9.357004758150541
196,2019-04-01,0,5,240,8.493395979893611
197,2019-04-01,0,5,247,6.430917326364863
198,2019-04-01,0,6,0,6.8838114937874915
199,2019-04-01,0,6,8,6.251553288542784
200,2019-04-01,0,6,15,5.898843698700129
201,2019-04-01,0,6,23,5.392484949932984
202,2019-04-01,0,6,31,7.419506170993686
203,2019-04-01,0,6,39,5.639351483694235
204,2019-04-01,0,6,46,5.556982782027488
205,2019-04-01,0,6,54,6.253483561175761
206,2019-04-01,0,6,62,6.0763161311250915
207,2019-04-01,0,6,70,5.161936555972478
208,2019-04-01,0,6,77,6.140166949724824
209,2019-04-01,0,6,85,6.597408920725269
210,2019-04-01,0,6,93,5.5927337646174315
211,2019-04-01,0,6,100,5.788281900943161
212,2019-04-01,0,6,108,8.224984824058563
213,2019-04-01,0,6,116,5.911090008503564
214,2019-04-01,0,6,124,10.701468459947968
215,2019-04-01,0,6,131,6.519382636034093
216,2019-04-01,0,6,139,6.130791893950498
217,2019-04-01,0,6,147,5.734392253562849
218,2019-04-01,0,6,155,5.322405845589893
219,2019-04-01,0,6,162,6.096408349747401
220,2019-04-01,0,6,170,5.734567731421636
221,2019-04-01,0,6,178,5.472287240687094
222,2019-04-01,0,6,185,5.504846894686617
223,2019-04-01,0,6,193,5.759184443559729
224,2019-04-01,0,6,201,6.22930107809804
225,2019-04-01,0,6,209,6.096884904771132
226,2019-04-01,0,6,216,5.7373488560164985
227,2019-04-01,0,6,224,10.483800215695716
228,2019-04-01,0,6,232,9.089048129440197
229,2019-04-01,0,6,240,8.042283718126452
230,2019-04-01,0,6,247,6.800992551625828
231,2019-04-01,0,7,0,7.1386329122451455
232,2019-04-01,0,7,8,6.730282412120207
233,2019-04-01,0,7,15,6.031407959664881
234,2019-04-01,0,7,23,6.039582370624164
235,2019-04-01,0,7,31,7.57046661889902
236,2019-04-01,0,7,39,6.279544234037448
237,2019-04-01,0,7,46,6.251173945562051
238,2019-04-01,0,7,54,6.337583788072575
239,2019-04-01,0,7,62,6.201012036253164
240,2019-04-01,0,7,70,5.345648566760938
241,2019-04-01,0,7,77,6.69522394952411
242,2019-04-01,0,7,85,6.985403339134971
243,2019-04-01,0,7,93,6.018411112682956
244,2019-04-01,0,7,100,6.052418216525811
245,2019-04-01,0,7,108,8.45053155219817
246,2019-04-01,0,7,116,6.338300732293079
247,2019-04-01,0,7,124,9.588613477912801
248,2019-04-01,0,7,131,6.543119504028219
249,2019-04-01,0,7,139,6.260316171786289
250,2019-04-01,0,7,147,6.251765254706115
251,2019-04-01,0,7,155,5.5564113465999245
252,2019-04-01,0,7,162,5.98902901092732
253,2019-04-01,0,7,170,5.710116269288875
254,2019-04-01,0,7,178,6.211937623191852
255,2019-04-01,0,7,185,6.334437533795517
256,2019-04-01,0,7,193,6.627363816517786
257,2019-04-01,0,7,201,6.1714611839788205
258,2019-04-01,0,7,209,6.682764963804987
259,2019-04-01,0,7,216,6.090162477370054
260,2019-04-01,0,7,224,9.477531711507996
261,2019-04-01,0,7,232,8.940527326677955
262,2019-04-01,0,7,240,8.057066043322576
263,2019-04-01,0,7,247,7.020873984650685
264,2019-04-01,0,8,0,7.277784425628536
265,2019-04-01,0,8,8,7.204477025583112
266,2019-04-01,0,8,15,6.632639489187557
267,2019-04-01,0,8,23,6.622604604110155
268,2019-04-01,0,8,31,7.6037415812366405
269,2019-04-01,0,8,39,6.964452614446847
270,2019-04-01,0,8,46,6.257109907242936
271,2019-04-01,0,8,54,6.764950932292139
272,2019-04-01,0,8,62,6.078913843303518
273,2019-04-01,0,8,70,5.494461812767986
274,2019-04-01,0,8,77,7.107366203259869
275,2019-04-01,0,8,85,6.96655707102446
276,2019-04-01,0,8,93,6.509141812194688
277,2019-04-01,0,8,100,5.880478276013914
278,2019-04-01,0,8,108,8.43825703905793
279,2019-04-01,0,8,116,6.4324905327941835
280,2019-04-01,0,8,124,9.586525109924805
281,2019-04-01,0,8,131,7.437269950415004
282,2019-04-01,0,8,139,6.769448739836438
283,2019-04-01,0,8,147,6.919539658642162
284,2019-04-01,0,8,155,6.161053437877133
285,2019-04-01,0,8,162,6.396700018590271
286,2019-04-01,0,8,170,6.083827397450133
287,2019-04-01,0,8,178,6.797290759375647
288,2019-04-01,0,8,185,6.612929387478526
289,2019-04-01,0,8,193,6.96459239738846
290,2019-04-01,0,8,201,7.010445284000445
291,2019-04-01,0,8,209,6.83715419374445
292,2019-04-01,0,8,216,6.968733543492801
293,2019-04-01,0,8,224,9.25589892020657
294,2019-04-01,0,8,232,9.223721714003812
295,2019-04-01,0,8,240,8.259216613495209
296,2019-04-01,0,8,247,6.801077198845149
297,2019-04-01,0,9,0,7.542442635875391
298,2019-04-01,0,9,8,7.658795474367395
299,2019-04-01,0,9,15,6.60344552002617
300,2019-04-01,0,9,23,6.896311694433082
301,2019-04-01,0,9,31,7.8383493783663525
302,2019-04-01,0,9,39,7.244968121735734
303,2019-04-01,0,9,46,7.162009269474507
304,2019-04-01,0,9,54,7.189057280575901
305,2019-04-01,0,9,62,7.240936016016571
306,2019-04-01,0,9,70,5.40462380616157
307,2019-04-01,0,9,77,7.121896352595205
308,2019-04-01,0,9,85,7.753411569826408
309,2019-04-01,0,9,93,6.709814018856143
310,2019-04-01,0,9,100,5.952070826166367
311,2019-04-01,0,9,108,8.677200151136455
312,2019-04-01,0,9,116,6.972824436639571
313,2019-04-01,0,9,124,9.324210967153212
314,2019-04-01,0,9,131,7.399208008114079
315,2019-04-01,0,9,139,7.085299460704941
316,2019-04-01,0,9,147,6.998694342679689
317,2019-04-01,0,9,155,6.167050034849455
318,2019-04-01,0,9,162,6.914678203110244
319,2019-04-01,0,9,170,6.78282193973877
320,2019-04-01,0,9,178,6.973526472637063
321,2019-04-01,0,9,185,7.1758929723381435
322,2019-04-01,0,9,193,7.365618571679286
323,2019-04-01,0,9,201,7.0753269615120375
324,2019-04-01,0,9,209,7.204392202202482
325,2019-04-01,0,9,216,6.8670087292278135
326,2019-04-01,0,9,224,9.332826041018592
327,2019-04-01,0,9,232,8.915469796050392
328,2019-04-01,0,9,240,8.010746425911451
329,2019-04-01,0,9,247,7.92609978052374
330,2019-04-01,0,10,0,7.5386002633426665
331,2019-04-01,0,10,8,7.240613824580828
332,2019-04-01,0,10,15,7.162520608989896
333,2019-04-01,0,10,23,7.157242011565469
334,2019-04-01,0,10,31,7.640976809919676
335,2019-04-01,0,10,39,7.427086635349413
336,2019-04-01,0,10,46,7.434779861377505
337,2019-04-01,0,10,54,6.791662953895125
338,2019-04-01,0,10,62,6.774930809542069
339,2019-04-01,0,10,70,5.902146744048883
340,2019-04-01,0,10,77,7.159020056312709
341,2019-04-01,0,10,85,8.312458947893028
342,2019-04-01,0,10,93,6.809719310655445
343,2019-04-01,0,10,100,6.793463582774739
344,2019-04-01,0,10,108,8.491383809540048
345,2019-04-01,0,10,116,7.352646407228158
346,2019-04-01,0,10,124,7.682511842000666
347,2019-04-01,0,10,131,7.373439092714023
348,2019-04-01,0,10,139,6.8600744610971045
349,2019-04-01,0,10,147,7.181092140243357
350,2019-04-01,0,10,155,6.590422299246601
351,2019-04-01,0,10,162,6.547389306076434
352,2019-04-01,0,10,170,6.816936840635767
353,2019-04-01,0,10,178,7.410553194489877
354,2019-04-01,0,10,185,7.230385620823585
355,2019-04-01,0,10,193,7.49455494106675
356,2019-04-01,0,10,201,6.813061643008327
357,2019-04-01,0,10,209,7.5732324420863755
358,2019-04-01,0,10,216,6.97025937016898
359,2019-04-01,0,10,224,7.559109376021586
360,2019-04-01,0,10,232,7.697707163917303
361,2019-04-01,0,10,240,7.449968980565384
362,2019-04-01,0,10,247,8.329979131539112
363,2019-04-01,0,11,0,7.353979321571181
364,2019-04-01,0,11,8,6.876612554610972
365,2019-04-01,0,11,15,6.731286332764996
366,2019-04-01,0,11,23,6.823724488332787
367,2019-04-01,0,11,31,7.621349662193813
368,2019-04-01,0,11,39,7.124595846125503
369,2019-04-01,0,11,46,6.996795061886653
370,2019-04-01,0,11,54,6.492851957946842
371,2019-04-01,0,11,62,6.420733841781011
372,2019-04-01,0,11,70,6.029422267542799
373,2019-04-01,0,11,77,7.193021771914227
374,2019-04-01,0,11,85,8.265972202049117
375,2019-04-01,0,11,93,6.9305909831341115
376,2019-04-01,0,11,100,6.5385593449817385
377,2019-04-01,0,11,108,8.26632784566123
378,2019-04-01,0,11,116,7.2611320110932285
379,2019-04-01,0,11,124,7.337632767230055
380,2019-04-01,0,11,131,7.0947991671140676
381,2019-04-01,0,11,139,6.911839493488728
382,2019-04-01,0,11,147,6.88651073239545
383,2019-04-01,0,11,155,6.3161182097655475
384,2019-04-01,0,11,162,6.413070217677796
385,2019-04-01,0,11,170,6.445165531571775
386,2019-04-01,0,11,178,7.024766113606055
387,2019-04-01,0,11,185,7.024903553792299
388,2019-04-01,0,11,193,7.24371542646591
389,2019-04-01,0,11,201,6.910241885418974
390,2019-04-01,0,11,209,7.4813315996570084
391,2019-04-01,0,11,216,6.562402856843905
392,2019-04-01,0,11,224,7.241966976969045
393,2019-04-01,0,11,232,7.249579208766132
394,2019-04-01,0,11,240,7.378530762810351
395,2019-04-01,0,11,247,8.284263502539702
396,2019-04-01,0,12,0,8.027685894357292
397,2019-04-01,0,12,8,7.642489222848152
398,2019-04-01,0,12,15,7.056227695941936
399,2019-04-01,0,12,23,7.713839934626365
400,2019-04-01,0,12,31,8.472522994334126
401,2019-04-01,0,12,39,7.540638699405189
402,2019-04-01,0,12,46,7.785113387428109
403,2019-04-01,0,12,54,6.442087598575886
404,2019-04-01,0,12,62,6.412407424814341
405,2019-04-01,0,12,70,6.378157912340175
406,2019-04-01,0,12,77,7.965249179373743
407,2019-04-01,0,12,85,9.194054753532827
408,2019-04-01,0,12,93,7.829875761432194
409,2019-04-01,0,12,100,7.323170755766667
410,2019-04-01,0,12,108,9.030674170946714
411,2019-04-01,0,12,116,7.383955308975532
412,2019-04-01,0,12,124,8.163992558875181
413,2019-04-01,0,12,131,7.4056661954337475
414,2019-04-01,0,12,139,7.297116360339056
415,2019-04-01,0,12,147,7.876700098043488
416,2019-04-01,0,12,155,6.14041896570827
417,2019-04-01,0,12,162,6.400308298751049
418,2019-04-01,0,12,170,6.334913673773616
419,2019-04-01,0,12,178,7.910435077149876
420,2019-04-01,0,12,185,7.76464592542758
421,2019-04-01,0,12,193,8.003663281317293
422,2019-04-01,0,12,201,7.19999555476429
423,2019-04-01,0,12,209,8.307594232376662
424,2019-04-01,0,12,216,6.841999156266637
425,2019-04-01,0,12,224,7.975423616494538
426,2019-04-01,0,12,232,7.825121684494022
427,2019-04-01,0,12,240,8.250287890962404
428,2019-04-01,0,12,247,8.857750844473145
429,2019-04-01,0,13,0,7.329194283179219
430,2019-04-01,0,13,8,7.223928251658382
431,2019-04-01,0,13,15,6.827230490992819
432,2019-04-01,0,13,23,7.139794976083476
433,2019-04-01,0,13,31,7.347566204224393
434,2019-04-01,0,13,39,7.522242549314214
435,2019-04-01,0,13,46,7.005603722543317
436,2019-04-01,0,13,54,7.016532541820178
437,2019-04-01,0,13,62,6.501550349467809
438,2019-04-01,0,13,70,6.363390717740319
439,2019-04-01,0,13,77,7.37032456340368
440,2019-04-01,0,13,85,8.302811785201696
441,2019-04-01,0,13,93,6.9128641209331105
442,2019-04-01,0,13,100,7.376984758356009
443,2019-04-01,0,13,108,8.09319410328861
444,2019-04-01,0,13,116,6.985233096788926
445,2019-04-01,0,13,124,6.981613224706262
446,2019-04-01,0,13,131,6.867981243756891
447,2019-04-01,0,13,139,6.712149264223429
448,2019-04-01,0,13,147,7.064112770514587
449,2019-04-01,0,13,155,6.330006725517955
450,2019-04-01,0,13,162,6.439070371980855
451,2019-04-01,0,13,170,6.253443036385394
452,2019-04-01,0,13,178,7.094189254990857
453,2019-04-01,0,13,185,7.251927459813251
454,2019-04-01,0,13,193,7.854663565116566
455,2019-04-01,0,13,201,6.946379983330111
456,2019-04-01,0,13,209,7.489766709994549
457,2019-04-01,0,13,216,7.106293657421702
458,2019-04-01,0,13,224,7.280591008474996
459,2019-04-01,0,13,232,6.9248174811534735
460,2019-04-01,0,13,240,7.157273901836286
461,2019-04-01,0,13,247,8.18275634665932
462,2019-04-01,0,14,0,7.351552460962772
463,2019-04-01,0,14,8,7.357033400785673
464,2019-04-01,0,14,15,7.050940260887036
465,2019-04-01,0,14,23,6.890417629003084
466,2019-04-01,0,14,31,7.262028553694046
467,2019-04-01,0,14,39,7.227053078293948
468,2019-04-01,0,14,46,6.841310880371089
469,2019-04-01,0,14,54,7.037085945137578
470,2019-04-01,0,14,62,7.088969456776834
471,2019-04-01,0,14,70,6.28834244132648
472,2019-04-01,0,14,77,7.199244061977913
473,2019-04-01,0,14,85,7.978924079156729
474,2019-04-01,0,14,93,6.937266317717913
475,2019-04-01,0,14,100,7.182803022204389
476,2019-04-01,0,14,108,7.9901292440219756
477,2019-04-01,0,14,116,7.168400657249612
478,2019-04-01,0,14,124,7.196039368367225
479,2019-04-01,0,14,131,7.062866707672039
480,2019-04-01,0,14,139,7.178144135850521
481,2019-04-01,0,14,147,7.013301120268039
482,2019-04-01,0,14,155,6.846088110338359
483,2019-04-01,0,14,162,6.9062396341289105
484,2019-04-01,0,14,170,6.690643560822178
485,2019-04-01,0,14,178,6.960118102813697
486,2019-04-01,0,14,185,7.292337753132626
487,2019-04-01,0,14,193,7.548662955302536
488,2019-04-01,0,14,201,7.234161351696945
489,2019-04-01,0,14,209,7.517498978389285
490,2019-04-01,0,14,216,7.0385419463480785
491,2019-04-01,0,14,224,7.397265324375907
492,2019-04-01,0,14,232,7.0598685061093445
493,2019-04-01,0,14,240,7.31937937629565
494,2019-04-01,0,14,247,7.924829678434505
495,2019-04-01,0,15,0,7.193555814830609
496,2019-04-01,0,15,8,7.600209956903595
497,2019-04-01,0,15,15,7.167828154395762
498,2019-04-01,0,15,23,7.035363091537569
499,2019-04-01,0,15,31,7.218943923721675
500,2019-04-01,0,15,39,6.968604647626606
501,2019-04-01,0,15,46,6.963573076744014
502,2019-04-01,0,15,54,6.610682058100725
503,2019-04-01,0,15,62,6.802827452692513
504,2019-04-01,0,15,70,6.125599065188919
505,2019-04-01,0,15,77,6.696116483160759
506,2019-04-01,0,15,85,8.265589113622022
507,2019-04-01,0,15,93,6.604343479636992
508,2019-04-01,0,15,100,6.694907913232093
509,2019-04-01,0,15,108,8.048421760205345
510,2019-04-01,0,15,116,6.967564492911585
511,2019-04-01,0,15,124,6.803344850334661
512,2019-04-01,0,15,131,6.539677940439461
513,2019-04-01,0,15,139,6.657252283419837
514,2019-04-01,0,15,147,7.0195852208073335
515,2019-04-01,0,15,155,7.2745872994933904
516,2019-04-01,0,15,162,7.014213729003888
517,2019-04-01,0,15,170,6.647808970572093
518,2019-04-01,0,15,178,7.405927782584907
519,2019-04-01,0,15,185,7.364666010324078
520,2019-04-01,0,15,193,7.220186702626829
521,2019-04-01,0,15,201,6.353799260323845
522,2019-04-01,0,15,209,7.0606454483987235
523,2019-04-01,0,15,216,6.908653365000886
524,2019-04-01,0,15,224,6.419071036129835
525,2019-04-01,0,15,232,7.194946053578206
526,2019-04-01,0,15,240,6.753336571927282
527,2019-04-01,0,15,247,8.110085960512192
528,2019-04-01,0,16,0,6.992769761062691
529,2019-04-01,0,16,8,7.17792192950143
530,2019-04-01,0,16,15,7.389309112978984
531,2019-04-01,0,16,23,7.005907855272159
532,2019-04-01,0,16,31,6.8865878681560115
533,2019-04-01,0,16,39,7.0527632016476245
534,2019-04-01,0,16,46,6.996927202180041
535,2019-04-01,0,16,54,6.475410767632654
536,2019-04-01,0,16,62,6.519732748358859
537,2019-04-01,0,16,70,6.13359237683299
538,2019-04-01,0,16,77,6.855398104755961
539,2019-04-01,0,16,85,7.831342374715521
540,2019-04-01,0,16,93,6.443040321875431
541,2019-04-01,0,16,100,6.813450859362243
542,2019-04-01,0,16,108,7.617322787097063
543,2019-04-01,0,16,116,6.806122016052841
544,2019-04-01,0,16,124,6.73134320954715
545,2019-04-01,0,16,131,6.375997319445459
546,2019-04-01,0,16,139,6.3466469470440625
547,2019-04-01,0,16,147,6.859177923331522
548,2019-04-01,0,16,155,6.860849585818131
549,2019-04-01,0,16,162,7.071570944250924
550,2019-04-01,0,16,170,6.7058706470989895
551,2019-04-01,0,16,178,7.26435445283462
552,2019-04-01,0,16,185,7.272001289763769
553,2019-04-01,0,16,193,7.121828382525226
554,2019-04-01,0,16,201,6.1894297936321525
555,2019-04-01,0,16,209,7.0650639129153285
556,2019-04-01,0,16,216,6.667319622764374
557,2019-04-01,0,16,224,6.17123875776133
558,2019-04-01,0,16,232,7.169340987205566
559,2019-04-01,0,16,240,6.689996652742782
560,2019-04-01,0,16,247,7.495353542107837
561,2019-04-01,0,17,0,7.285487913325398
562,2019-04-01,0,17,8,6.9992266622789865
563,2019-04-01,0,17,15,7.503331552613783
564,2019-04-01,0,17,23,6.762054672386453
565,2019-04-01,0,17,31,7.16337217180093
566,2019-04-01,0,17,39,6.7921408097042315
567,2019-04-01,0,17,46,7.15041962333442
568,2019-04-01,0,17,54,6.940067345733943
569,2019-04-01,0,17,62,7.2170220239046206
570,2019-04-01,0,17,70,5.90729265044541
571,2019-04-01,0,17,77,6.637309420501927
572,2019-04-01,0,17,85,8.210697176649997
573,2019-04-01,0,17,93,6.527335789631105
574,2019-04-01,0,17,100,6.540393222930176
575,2019-04-01,0,17,108,8.243392213430731
576,2019-04-01,0,17,116,7.27047446222998
577,2019-04-01,0,17,124,7.090493506244708
578,2019-04-01,0,17,131,6.767365767245622
579,2019-04-01,0,17,139,6.88688075916859
580,2019-04-01,0,17,147,6.930553592942159
581,2019-04-01,0,17,155,6.911160119924341
582,2019-04-01,0,17,162,7.360704165774508
583,2019-04-01,0,17,170,6.674628557592076
584,2019-04-01,0,17,178,7.015025339518376
585,2019-04-01,0,17,185,7.105593764483869
586,2019-04-01,0,17,193,6.949703163196343
587,2019-04-01,0,17,201,6.777099932336013
588,2019-04-01,0,17,209,7.148479033743993
589,2019-04-01,0,17,216,6.668453003325297
590,2019-04-01,0,17,224,6.602344617421539
591,2019-04-01,0,17,232,6.8651983603813065
592,2019-04-01,0,17,240,6.811460918596383
593,2019-04-01,0,17,247,8.279675859090078
594,2019-04-01,0,18,0,7.779983966326785
595,2019-04-01,0,18,8,8.109650411887536
596,2019-04-01,0,18,15,7.487228757232314
597,2019-04-01,0,18,23,7.0940308953888405
598,2019-04-01,0,18,31,7.712678979761789
599,2019-04-01,0,18,39,7.2228600983133155
600,2019-04-01,0,18,46,8.08024087918381
601,2019-04-01,0,18,54,8.243286862432504
602,2019-04-01,0,18,62,8.193273111572328
