rel,way,tags,region
92053,783824644,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตพระนคร', 'name:de': 'Bezirk Phra Nakhon', 'name:en': 'Phra Nakhon District', 'name:th': 'เขตพระนคร', 'name:th-Latn': 'Khet Phra Nakhon', 'population': '52522', 'postal_code': '10200', 'short_name': 'พระนคร', 'type': 'boundary', 'wikidata': 'Q1525441'}",เขตพระนคร
92053,783824642,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตพระนคร', 'name:de': 'Bezirk Phra Nakhon', 'name:en': 'Phra Nakhon District', 'name:th': 'เขตพระนคร', 'name:th-Latn': 'Khet Phra Nakhon', 'population': '52522', 'postal_code': '10200', 'short_name': 'พระนคร', 'type': 'boundary', 'wikidata': 'Q1525441'}",เขตพระนคร
92053,783824641,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตพระนคร', 'name:de': 'Bezirk Phra Nakhon', 'name:en': 'Phra Nakhon District', 'name:th': 'เขตพระนคร', 'name:th-Latn': 'Khet Phra Nakhon', 'population': '52522', 'postal_code': '10200', 'short_name': 'พระนคร', 'type': 'boundary', 'wikidata': 'Q1525441'}",เขตพระนคร
92053,832948787,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตพระนคร', 'name:de': 'Bezirk Phra Nakhon', 'name:en': 'Phra Nakhon District', 'name:th': 'เขตพระนคร', 'name:th-Latn': 'Khet Phra Nakhon', 'population': '52522', 'postal_code': '10200', 'short_name': 'พระนคร', 'type': 'boundary', 'wikidata': 'Q1525441'}",เขตพระนคร
92053,222143515,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตพระนคร', 'name:de': 'Bezirk Phra Nakhon', 'name:en': 'Phra Nakhon District', 'name:th': 'เขตพระนคร', 'name:th-Latn': 'Khet Phra Nakhon', 'population': '52522', 'postal_code': '10200', 'short_name': 'พระนคร', 'type': 'boundary', 'wikidata': 'Q1525441'}",เขตพระนคร
92053,233751177,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตพระนคร', 'name:de': 'Bezirk Phra Nakhon', 'name:en': 'Phra Nakhon District', 'name:th': 'เขตพระนคร', 'name:th-Latn': 'Khet Phra Nakhon', 'population': '52522', 'postal_code': '10200', 'short_name': 'พระนคร', 'type': 'boundary', 'wikidata': 'Q1525441'}",เขตพระนคร
92053,872380852,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตพระนคร', 'name:de': 'Bezirk Phra Nakhon', 'name:en': 'Phra Nakhon District', 'name:th': 'เขตพระนคร', 'name:th-Latn': 'Khet Phra Nakhon', 'population': '52522', 'postal_code': '10200', 'short_name': 'พระนคร', 'type': 'boundary', 'wikidata': 'Q1525441'}",เขตพระนคร
92053,832948814,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตพระนคร', 'name:de': 'Bezirk Phra Nakhon', 'name:en': 'Phra Nakhon District', 'name:th': 'เขตพระนคร', 'name:th-Latn': 'Khet Phra Nakhon', 'population': '52522', 'postal_code': '10200', 'short_name': 'พระนคร', 'type': 'boundary', 'wikidata': 'Q1525441'}",เขตพระนคร
92053,872380840,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตพระนคร', 'name:de': 'Bezirk Phra Nakhon', 'name:en': 'Phra Nakhon District', 'name:th': 'เขตพระนคร', 'name:th-Latn': 'Khet Phra Nakhon', 'population': '52522', 'postal_code': '10200', 'short_name': 'พระนคร', 'type': 'boundary', 'wikidata': 'Q1525441'}",เขตพระนคร
92053,872380851,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตพระนคร', 'name:de': 'Bezirk Phra Nakhon', 'name:en': 'Phra Nakhon District', 'name:th': 'เขตพระนคร', 'name:th-Latn': 'Khet Phra Nakhon', 'population': '52522', 'postal_code': '10200', 'short_name': 'พระนคร', 'type': 'boundary', 'wikidata': 'Q1525441'}",เขตพระนคร
92053,872380835,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตพระนคร', 'name:de': 'Bezirk Phra Nakhon', 'name:en': 'Phra Nakhon District', 'name:th': 'เขตพระนคร', 'name:th-Latn': 'Khet Phra Nakhon', 'population': '52522', 'postal_code': '10200', 'short_name': 'พระนคร', 'type': 'boundary', 'wikidata': 'Q1525441'}",เขตพระนคร
92053,872380812,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตพระนคร', 'name:de': 'Bezirk Phra Nakhon', 'name:en': 'Phra Nakhon District', 'name:th': 'เขตพระนคร', 'name:th-Latn': 'Khet Phra Nakhon', 'population': '52522', 'postal_code': '10200', 'short_name': 'พระนคร', 'type': 'boundary', 'wikidata': 'Q1525441'}",เขตพระนคร
92053,872380850,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตพระนคร', 'name:de': 'Bezirk Phra Nakhon', 'name:en': 'Phra Nakhon District', 'name:th': 'เขตพระนคร', 'name:th-Latn': 'Khet Phra Nakhon', 'population': '52522', 'postal_code': '10200', 'short_name': 'พระนคร', 'type': 'boundary', 'wikidata': 'Q1525441'}",เขตพระนคร
92056,872380818,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตสัมพันธวงศ์', 'name:de': 'Bezirk Samphan Thawong', 'name:en': 'Samphanthawong District', 'name:th': 'เขตสัมพันธวงศ์', 'name:th-Latn': 'Khet Samphanthawong', 'population': '24785', 'postal_code': '10100', 'short_name': 'สัมพันธวงศ์', 'type': 'boundary', 'wikidata': 'Q1972315'}",เขตสัมพันธวงศ์
92056,872380816,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตสัมพันธวงศ์', 'name:de': 'Bezirk Samphan Thawong', 'name:en': 'Samphanthawong District', 'name:th': 'เขตสัมพันธวงศ์', 'name:th-Latn': 'Khet Samphanthawong', 'population': '24785', 'postal_code': '10100', 'short_name': 'สัมพันธวงศ์', 'type': 'boundary', 'wikidata': 'Q1972315'}",เขตสัมพันธวงศ์
92056,872380817,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตสัมพันธวงศ์', 'name:de': 'Bezirk Samphan Thawong', 'name:en': 'Samphanthawong District', 'name:th': 'เขตสัมพันธวงศ์', 'name:th-Latn': 'Khet Samphanthawong', 'population': '24785', 'postal_code': '10100', 'short_name': 'สัมพันธวงศ์', 'type': 'boundary', 'wikidata': 'Q1972315'}",เขตสัมพันธวงศ์
92056,830801713,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตสัมพันธวงศ์', 'name:de': 'Bezirk Samphan Thawong', 'name:en': 'Samphanthawong District', 'name:th': 'เขตสัมพันธวงศ์', 'name:th-Latn': 'Khet Samphanthawong', 'population': '24785', 'postal_code': '10100', 'short_name': 'สัมพันธวงศ์', 'type': 'boundary', 'wikidata': 'Q1972315'}",เขตสัมพันธวงศ์
92056,156261314,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตสัมพันธวงศ์', 'name:de': 'Bezirk Samphan Thawong', 'name:en': 'Samphanthawong District', 'name:th': 'เขตสัมพันธวงศ์', 'name:th-Latn': 'Khet Samphanthawong', 'population': '24785', 'postal_code': '10100', 'short_name': 'สัมพันธวงศ์', 'type': 'boundary', 'wikidata': 'Q1972315'}",เขตสัมพันธวงศ์
92056,832948765,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตสัมพันธวงศ์', 'name:de': 'Bezirk Samphan Thawong', 'name:en': 'Samphanthawong District', 'name:th': 'เขตสัมพันธวงศ์', 'name:th-Latn': 'Khet Samphanthawong', 'population': '24785', 'postal_code': '10100', 'short_name': 'สัมพันธวงศ์', 'type': 'boundary', 'wikidata': 'Q1972315'}",เขตสัมพันธวงศ์
92056,832948768,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตสัมพันธวงศ์', 'name:de': 'Bezirk Samphan Thawong', 'name:en': 'Samphanthawong District', 'name:th': 'เขตสัมพันธวงศ์', 'name:th-Latn': 'Khet Samphanthawong', 'population': '24785', 'postal_code': '10100', 'short_name': 'สัมพันธวงศ์', 'type': 'boundary', 'wikidata': 'Q1972315'}",เขตสัมพันธวงศ์
92056,830801708,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตสัมพันธวงศ์', 'name:de': 'Bezirk Samphan Thawong', 'name:en': 'Samphanthawong District', 'name:th': 'เขตสัมพันธวงศ์', 'name:th-Latn': 'Khet Samphanthawong', 'population': '24785', 'postal_code': '10100', 'short_name': 'สัมพันธวงศ์', 'type': 'boundary', 'wikidata': 'Q1972315'}",เขตสัมพันธวงศ์
92056,872380850,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตสัมพันธวงศ์', 'name:de': 'Bezirk Samphan Thawong', 'name:en': 'Samphanthawong District', 'name:th': 'เขตสัมพันธวงศ์', 'name:th-Latn': 'Khet Samphanthawong', 'population': '24785', 'postal_code': '10100', 'short_name': 'สัมพันธวงศ์', 'type': 'boundary', 'wikidata': 'Q1972315'}",เขตสัมพันธวงศ์
92056,872380812,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตสัมพันธวงศ์', 'name:de': 'Bezirk Samphan Thawong', 'name:en': 'Samphanthawong District', 'name:th': 'เขตสัมพันธวงศ์', 'name:th-Latn': 'Khet Samphanthawong', 'population': '24785', 'postal_code': '10100', 'short_name': 'สัมพันธวงศ์', 'type': 'boundary', 'wikidata': 'Q1972315'}",เขตสัมพันธวงศ์
92056,832948783,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตสัมพันธวงศ์', 'name:de': 'Bezirk Samphan Thawong', 'name:en': 'Samphanthawong District', 'name:th': 'เขตสัมพันธวงศ์', 'name:th-Latn': 'Khet Samphanthawong', 'population': '24785', 'postal_code': '10100', 'short_name': 'สัมพันธวงศ์', 'type': 'boundary', 'wikidata': 'Q1972315'}",เขตสัมพันธวงศ์
92056,872380832,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตสัมพันธวงศ์', 'name:de': 'Bezirk Samphan Thawong', 'name:en': 'Samphanthawong District', 'name:th': 'เขตสัมพันธวงศ์', 'name:th-Latn': 'Khet Samphanthawong', 'population': '24785', 'postal_code': '10100', 'short_name': 'สัมพันธวงศ์', 'type': 'boundary', 'wikidata': 'Q1972315'}",เขตสัมพันธวงศ์
92056,832948782,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตสัมพันธวงศ์', 'name:de': 'Bezirk Samphan Thawong', 'name:en': 'Samphanthawong District', 'name:th': 'เขตสัมพันธวงศ์', 'name:th-Latn': 'Khet Samphanthawong', 'population': '24785', 'postal_code': '10100', 'short_name': 'สัมพันธวงศ์', 'type': 'boundary', 'wikidata': 'Q1972315'}",เขตสัมพันธวงศ์
92058,832948782,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92058,872380831,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92058,872380829,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92058,872380830,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92058,872380828,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92058,872380827,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92058,872380826,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92058,872380825,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92058,872380852,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92058,832948814,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92058,872380840,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92058,872380851,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92058,872380835,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92058,832948783,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92058,872380832,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตป้อมปราบศัตรูพ่าย', 'name:de': 'Bezirk Pom Prap Sattru Phai', 'name:en': 'Pom Prap Sattru Phai District', 'name:th': 'เขตป้อมปราบศัตรูพ่าย', 'name:th-Latn': 'Khet Pom Prap Sattru Phai', 'population': '47450', 'postal_code': '10100', 'short_name': 'ป้อมปราบศัตรูพ่าย', 'type': 'boundary', 'wikidata': 'Q1019440'}",เขตป้อมปราบศัตรูพ่าย
92061,872380816,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตบางรัก', 'name:en': 'Bang Rak District', 'name:th': 'เขตบางรัก', 'name:th-Latn': 'Khet Bang Rak', 'population': '47308', 'postal_code': '10500', 'type': 'boundary', 'wikidata': 'Q302711'}",เขตบางรัก
92061,872380817,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตบางรัก', 'name:en': 'Bang Rak District', 'name:th': 'เขตบางรัก', 'name:th-Latn': 'Khet Bang Rak', 'population': '47308', 'postal_code': '10500', 'type': 'boundary', 'wikidata': 'Q302711'}",เขตบางรัก
92061,32069903,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตบางรัก', 'name:en': 'Bang Rak District', 'name:th': 'เขตบางรัก', 'name:th-Latn': 'Khet Bang Rak', 'population': '47308', 'postal_code': '10500', 'type': 'boundary', 'wikidata': 'Q302711'}",เขตบางรัก
92061,872380782,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตบางรัก', 'name:en': 'Bang Rak District', 'name:th': 'เขตบางรัก', 'name:th-Latn': 'Khet Bang Rak', 'population': '47308', 'postal_code': '10500', 'type': 'boundary', 'wikidata': 'Q302711'}",เขตบางรัก
92061,32070470,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตบางรัก', 'name:en': 'Bang Rak District', 'name:th': 'เขตบางรัก', 'name:th-Latn': 'Khet Bang Rak', 'population': '47308', 'postal_code': '10500', 'type': 'boundary', 'wikidata': 'Q302711'}",เขตบางรัก
92061,872380783,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตบางรัก', 'name:en': 'Bang Rak District', 'name:th': 'เขตบางรัก', 'name:th-Latn': 'Khet Bang Rak', 'population': '47308', 'postal_code': '10500', 'type': 'boundary', 'wikidata': 'Q302711'}",เขตบางรัก
92061,872380801,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตบางรัก', 'name:en': 'Bang Rak District', 'name:th': 'เขตบางรัก', 'name:th-Latn': 'Khet Bang Rak', 'population': '47308', 'postal_code': '10500', 'type': 'boundary', 'wikidata': 'Q302711'}",เขตบางรัก
92061,872380800,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตบางรัก', 'name:en': 'Bang Rak District', 'name:th': 'เขตบางรัก', 'name:th-Latn': 'Khet Bang Rak', 'population': '47308', 'postal_code': '10500', 'type': 'boundary', 'wikidata': 'Q302711'}",เขตบางรัก
92061,872380785,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตบางรัก', 'name:en': 'Bang Rak District', 'name:th': 'เขตบางรัก', 'name:th-Latn': 'Khet Bang Rak', 'population': '47308', 'postal_code': '10500', 'type': 'boundary', 'wikidata': 'Q302711'}",เขตบางรัก
92061,872380799,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตบางรัก', 'name:en': 'Bang Rak District', 'name:th': 'เขตบางรัก', 'name:th-Latn': 'Khet Bang Rak', 'population': '47308', 'postal_code': '10500', 'type': 'boundary', 'wikidata': 'Q302711'}",เขตบางรัก
92061,872380798,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตบางรัก', 'name:en': 'Bang Rak District', 'name:th': 'เขตบางรัก', 'name:th-Latn': 'Khet Bang Rak', 'population': '47308', 'postal_code': '10500', 'type': 'boundary', 'wikidata': 'Q302711'}",เขตบางรัก
92061,835280940,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตบางรัก', 'name:en': 'Bang Rak District', 'name:th': 'เขตบางรัก', 'name:th-Latn': 'Khet Bang Rak', 'population': '47308', 'postal_code': '10500', 'type': 'boundary', 'wikidata': 'Q302711'}",เขตบางรัก
92063,872380831,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตปทุมวัน', 'name:en': 'Pathum Wan District', 'name:th': 'เขตปทุมวัน', 'name:th-Latn': 'Khet Pathum Wan', 'population': '49594', 'postal_code': '10330', 'short_name': 'ปทุมวัน', 'type': 'boundary', 'wikidata': 'Q1025838', 'wikipedia': 'en:Pathum Wan District'}",เขตปทุมวัน
92063,872380818,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตปทุมวัน', 'name:en': 'Pathum Wan District', 'name:th': 'เขตปทุมวัน', 'name:th-Latn': 'Khet Pathum Wan', 'population': '49594', 'postal_code': '10330', 'short_name': 'ปทุมวัน', 'type': 'boundary', 'wikidata': 'Q1025838', 'wikipedia': 'en:Pathum Wan District'}",เขตปทุมวัน
92063,835280940,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตปทุมวัน', 'name:en': 'Pathum Wan District', 'name:th': 'เขตปทุมวัน', 'name:th-Latn': 'Khet Pathum Wan', 'population': '49594', 'postal_code': '10330', 'short_name': 'ปทุมวัน', 'type': 'boundary', 'wikidata': 'Q1025838', 'wikipedia': 'en:Pathum Wan District'}",เขตปทุมวัน
92063,872380798,"{'admin_level': '6', 'boundary': 'administrative', 'name': 'เขตปทุมวัน', 'name:en': 'Pathum Wan District', 'name:th': 'เขตปทุมวัน', 'name:th-Latn': 'Khet Pathum Wan', 'population': '49594', 'postal_code': '10330', 'short_name': 'ปทุมวัน', 'type': 'boundary', 'wikidata': 'Q1025838', 'wikipedia': 'en:Pathum Wan District'}",เขตปทุมวัน
