rel,way,tags,region
339619,45316321,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Castellbisbal', 'ine:municipio': '08054', 'name': 'Castellbisbal', 'name:ca': 'Castellbisbal', 'population': '12223', 'population:date': '2009', 'postal_code': '08755', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q13921', 'wikipedia': 'ca:Castellbisbal'}",Castellbisbal
339619,45316320,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Castellbisbal', 'ine:municipio': '08054', 'name': 'Castellbisbal', 'name:ca': 'Castellbisbal', 'population': '12223', 'population:date': '2009', 'postal_code': '08755', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q13921', 'wikipedia': 'ca:Castellbisbal'}",Castellbisbal
339619,45316322,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Castellbisbal', 'ine:municipio': '08054', 'name': 'Castellbisbal', 'name:ca': 'Castellbisbal', 'population': '12223', 'population:date': '2009', 'postal_code': '08755', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q13921', 'wikipedia': 'ca:Castellbisbal'}",Castellbisbal
339619,45316318,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Castellbisbal', 'ine:municipio': '08054', 'name': 'Castellbisbal', 'name:ca': 'Castellbisbal', 'population': '12223', 'population:date': '2009', 'postal_code': '08755', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q13921', 'wikipedia': 'ca:Castellbisbal'}",Castellbisbal
339619,45316317,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Castellbisbal', 'ine:municipio': '08054', 'name': 'Castellbisbal', 'name:ca': 'Castellbisbal', 'population': '12223', 'population:date': '2009', 'postal_code': '08755', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q13921', 'wikipedia': 'ca:Castellbisbal'}",Castellbisbal
339619,45316316,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Castellbisbal', 'ine:municipio': '08054', 'name': 'Castellbisbal', 'name:ca': 'Castellbisbal', 'population': '12223', 'population:date': '2009', 'postal_code': '08755', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q13921', 'wikipedia': 'ca:Castellbisbal'}",Castellbisbal
339619,45316319,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Castellbisbal', 'ine:municipio': '08054', 'name': 'Castellbisbal', 'name:ca': 'Castellbisbal', 'population': '12223', 'population:date': '2009', 'postal_code': '08755', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q13921', 'wikipedia': 'ca:Castellbisbal'}",Castellbisbal
339619,45316323,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Castellbisbal', 'ine:municipio': '08054', 'name': 'Castellbisbal', 'name:ca': 'Castellbisbal', 'population': '12223', 'population:date': '2009', 'postal_code': '08755', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q13921', 'wikipedia': 'ca:Castellbisbal'}",Castellbisbal
339619,45316315,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Castellbisbal', 'ine:municipio': '08054', 'name': 'Castellbisbal', 'name:ca': 'Castellbisbal', 'population': '12223', 'population:date': '2009', 'postal_code': '08755', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q13921', 'wikipedia': 'ca:Castellbisbal'}",Castellbisbal
339967,45319667,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Corbera de Llobregat', 'ine:municipio': '08072', 'name': 'Corbera de Llobregat', 'name:ca': 'Corbera de Llobregat', 'population': '14000', 'population:date': '2009', 'postal_code': '08757', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15601', 'wikipedia': 'ca:Corbera de Llobregat'}",Corbera de Llobregat
339967,45319672,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Corbera de Llobregat', 'ine:municipio': '08072', 'name': 'Corbera de Llobregat', 'name:ca': 'Corbera de Llobregat', 'population': '14000', 'population:date': '2009', 'postal_code': '08757', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15601', 'wikipedia': 'ca:Corbera de Llobregat'}",Corbera de Llobregat
339967,45319668,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Corbera de Llobregat', 'ine:municipio': '08072', 'name': 'Corbera de Llobregat', 'name:ca': 'Corbera de Llobregat', 'population': '14000', 'population:date': '2009', 'postal_code': '08757', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15601', 'wikipedia': 'ca:Corbera de Llobregat'}",Corbera de Llobregat
339967,45319669,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Corbera de Llobregat', 'ine:municipio': '08072', 'name': 'Corbera de Llobregat', 'name:ca': 'Corbera de Llobregat', 'population': '14000', 'population:date': '2009', 'postal_code': '08757', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15601', 'wikipedia': 'ca:Corbera de Llobregat'}",Corbera de Llobregat
339967,45316317,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Corbera de Llobregat', 'ine:municipio': '08072', 'name': 'Corbera de Llobregat', 'name:ca': 'Corbera de Llobregat', 'population': '14000', 'population:date': '2009', 'postal_code': '08757', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15601', 'wikipedia': 'ca:Corbera de Llobregat'}",Corbera de Llobregat
339967,45319671,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Corbera de Llobregat', 'ine:municipio': '08072', 'name': 'Corbera de Llobregat', 'name:ca': 'Corbera de Llobregat', 'population': '14000', 'population:date': '2009', 'postal_code': '08757', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15601', 'wikipedia': 'ca:Corbera de Llobregat'}",Corbera de Llobregat
339967,45319670,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Corbera de Llobregat', 'ine:municipio': '08072', 'name': 'Corbera de Llobregat', 'name:ca': 'Corbera de Llobregat', 'population': '14000', 'population:date': '2009', 'postal_code': '08757', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15601', 'wikipedia': 'ca:Corbera de Llobregat'}",Corbera de Llobregat
339968,754810565,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Cornellà de Llobregat', 'ine:municipio': '08073', 'name': 'Cornellà de Llobregat', 'name:ca': 'Cornellà de Llobregat', 'old_name:es': 'Cornellá de Llobregat', 'population': '87240', 'population:date': '2009', 'postal_code': '08940', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15602', 'wikipedia': 'ca:Cornellà de Llobregat'}",Cornellà de Llobregat
339968,45319673,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Cornellà de Llobregat', 'ine:municipio': '08073', 'name': 'Cornellà de Llobregat', 'name:ca': 'Cornellà de Llobregat', 'old_name:es': 'Cornellá de Llobregat', 'population': '87240', 'population:date': '2009', 'postal_code': '08940', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15602', 'wikipedia': 'ca:Cornellà de Llobregat'}",Cornellà de Llobregat
339968,465935915,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Cornellà de Llobregat', 'ine:municipio': '08073', 'name': 'Cornellà de Llobregat', 'name:ca': 'Cornellà de Llobregat', 'old_name:es': 'Cornellá de Llobregat', 'population': '87240', 'population:date': '2009', 'postal_code': '08940', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15602', 'wikipedia': 'ca:Cornellà de Llobregat'}",Cornellà de Llobregat
339968,549232167,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Cornellà de Llobregat', 'ine:municipio': '08073', 'name': 'Cornellà de Llobregat', 'name:ca': 'Cornellà de Llobregat', 'old_name:es': 'Cornellá de Llobregat', 'population': '87240', 'population:date': '2009', 'postal_code': '08940', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15602', 'wikipedia': 'ca:Cornellà de Llobregat'}",Cornellà de Llobregat
339968,45319675,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Cornellà de Llobregat', 'ine:municipio': '08073', 'name': 'Cornellà de Llobregat', 'name:ca': 'Cornellà de Llobregat', 'old_name:es': 'Cornellá de Llobregat', 'population': '87240', 'population:date': '2009', 'postal_code': '08940', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15602', 'wikipedia': 'ca:Cornellà de Llobregat'}",Cornellà de Llobregat
339968,645725872,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Cornellà de Llobregat', 'ine:municipio': '08073', 'name': 'Cornellà de Llobregat', 'name:ca': 'Cornellà de Llobregat', 'old_name:es': 'Cornellá de Llobregat', 'population': '87240', 'population:date': '2009', 'postal_code': '08940', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15602', 'wikipedia': 'ca:Cornellà de Llobregat'}",Cornellà de Llobregat
339968,645725870,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Cornellà de Llobregat', 'ine:municipio': '08073', 'name': 'Cornellà de Llobregat', 'name:ca': 'Cornellà de Llobregat', 'old_name:es': 'Cornellá de Llobregat', 'population': '87240', 'population:date': '2009', 'postal_code': '08940', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15602', 'wikipedia': 'ca:Cornellà de Llobregat'}",Cornellà de Llobregat
339968,754815082,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Cornellà de Llobregat', 'ine:municipio': '08073', 'name': 'Cornellà de Llobregat', 'name:ca': 'Cornellà de Llobregat', 'old_name:es': 'Cornellá de Llobregat', 'population': '87240', 'population:date': '2009', 'postal_code': '08940', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15602', 'wikipedia': 'ca:Cornellà de Llobregat'}",Cornellà de Llobregat
339970,45319692,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Dosrius', 'ine:municipio': '08075', 'name': 'Dosrius', 'name:ca': 'Dosrius', 'population': '5010', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q11968', 'wikipedia': 'ca:Dosrius'}",Dosrius
339970,45319685,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Dosrius', 'ine:municipio': '08075', 'name': 'Dosrius', 'name:ca': 'Dosrius', 'population': '5010', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q11968', 'wikipedia': 'ca:Dosrius'}",Dosrius
339970,45319687,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Dosrius', 'ine:municipio': '08075', 'name': 'Dosrius', 'name:ca': 'Dosrius', 'population': '5010', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q11968', 'wikipedia': 'ca:Dosrius'}",Dosrius
339970,45319686,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Dosrius', 'ine:municipio': '08075', 'name': 'Dosrius', 'name:ca': 'Dosrius', 'population': '5010', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q11968', 'wikipedia': 'ca:Dosrius'}",Dosrius
339970,45319683,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Dosrius', 'ine:municipio': '08075', 'name': 'Dosrius', 'name:ca': 'Dosrius', 'population': '5010', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q11968', 'wikipedia': 'ca:Dosrius'}",Dosrius
339970,45319682,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Dosrius', 'ine:municipio': '08075', 'name': 'Dosrius', 'name:ca': 'Dosrius', 'population': '5010', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q11968', 'wikipedia': 'ca:Dosrius'}",Dosrius
339970,45319689,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Dosrius', 'ine:municipio': '08075', 'name': 'Dosrius', 'name:ca': 'Dosrius', 'population': '5010', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q11968', 'wikipedia': 'ca:Dosrius'}",Dosrius
339970,45319688,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Dosrius', 'ine:municipio': '08075', 'name': 'Dosrius', 'name:ca': 'Dosrius', 'population': '5010', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q11968', 'wikipedia': 'ca:Dosrius'}",Dosrius
339970,45319684,"{'admin_level': '8', 'boundary': 'administrative', 'idee:name': 'Dosrius', 'ine:municipio': '08075', 'name': 'Dosrius', 'name:ca': 'Dosrius', 'population': '5010', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q11968', 'wikipedia': 'ca:Dosrius'}",Dosrius
339971,45319701,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Esparreguera', 'ine:municipio': '08076', 'name': 'Esparreguera', 'name:ca': 'Esparreguera', 'population': '22042', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15620', 'wikipedia': 'ca:Esparreguera'}",Esparreguera
339971,45319693,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Esparreguera', 'ine:municipio': '08076', 'name': 'Esparreguera', 'name:ca': 'Esparreguera', 'population': '22042', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15620', 'wikipedia': 'ca:Esparreguera'}",Esparreguera
339971,45319700,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Esparreguera', 'ine:municipio': '08076', 'name': 'Esparreguera', 'name:ca': 'Esparreguera', 'population': '22042', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15620', 'wikipedia': 'ca:Esparreguera'}",Esparreguera
339971,45319698,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Esparreguera', 'ine:municipio': '08076', 'name': 'Esparreguera', 'name:ca': 'Esparreguera', 'population': '22042', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15620', 'wikipedia': 'ca:Esparreguera'}",Esparreguera
339971,659085325,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Esparreguera', 'ine:municipio': '08076', 'name': 'Esparreguera', 'name:ca': 'Esparreguera', 'population': '22042', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15620', 'wikipedia': 'ca:Esparreguera'}",Esparreguera
339971,45319694,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Esparreguera', 'ine:municipio': '08076', 'name': 'Esparreguera', 'name:ca': 'Esparreguera', 'population': '22042', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15620', 'wikipedia': 'ca:Esparreguera'}",Esparreguera
339971,45319697,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Esparreguera', 'ine:municipio': '08076', 'name': 'Esparreguera', 'name:ca': 'Esparreguera', 'population': '22042', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15620', 'wikipedia': 'ca:Esparreguera'}",Esparreguera
339972,645728489,"{'admin_level': '8', 'boundary': 'administrative', 'capital': '8', 'idee:name': 'Esplugues de Llobregat', 'ine:municipio': '08077', 'name': 'Esplugues de Llobregat', 'name:ca': 'Esplugues de Llobregat', 'old_name:es': 'Esplugas de Llobregat', 'population': '46649', 'population:date': '2009', 'source': 'BDLL25, EGRN, Instituto Geográfico Nacional', 'type': 'boundary', 'wikidata': 'Q15621', 'wikipedia': 'ca:Esplugues de Llobregat'}",Esplugues de Llobregat
